sentence,splitset_label
falls short in explaining the music and its roots ,1
never inspires more than an interested detachment ,1
what might have emerged as hilarious lunacy in the hands of woody allen or mel brooks lrb at least during their s heyday rrb comes across as lame and sophomoric in this debut indie feature ,1
despite slick production values and director roger michellticktock pacingthe final effect is like having two guys yelling in your face for two hours ,1
pretty much sucksbut has a funny moment or two ,1
they do a good job of painting this family dynamic for the audience but they tried to squeeze too many elements into the film ,1
a supernatural mystery that does nt know whether it wants to be a suspenseful horror movie or a weepy melodrama ,1
it ends up being neitherand fails at both endeavors ,1
two badly interlocked stories drowned by all too clever complexity ,1
it is so earnestso overwrought and so wildly implausible that it begs to be parodied ,1
these are textbook lives of quiet desperation ,1
swimfanlike fatal attractioneventually goes overboard with a loony melodramatic denouement in which a high school swimming pool substitutes for a bathtub ,1
claims to sort the bad guys from the goodwhich is its essential problem ,1
purposefully shocking in its eroticized goreif unintentionally dull in its lack of poetic frissons ,1
feels like pieces a bunch of otherbetter movies slapped together ,1
almost everything about the film is unsettlingfrom the preposterous hairpiece worn by laivillainous father to the endless action sequences ,1
writerdirector randall wallace has bitten off more than he or anyone else could chewand his movie veers like a drunken driver through heavy traffic ,1
it follows the blair witch formula for an hourin which we re told something creepy and vague is in the worksand then it goes awry in the finalminutes ,1
one ca nt shake the feeling that crossroads is nothing more than an hourandahalflong commercial for britneylatest album ,1
phonedin business as usual ,1
therean epic herebut you have to put it together yourself ,1
what little atmosphere is generated by the shadowy lightingmacabre setsand endless rain is offset by the sheer ugliness of everything else ,1
directorchef gabriele muccino keeps it fastzippycominat yaas if fearing that his film is molto superficiale ,1
tartakovskyteam has some freakish powers of visual charmbut the five writers slip into the modern rut of narrative banality ,1
the most horrific movie experience i ve had sinceca nt stop the music,1
it may as well be calledjarjar binksthe movie,1
itthat painful ,1
god is greatthe movienot ,1
like a threering circusthere are side stories aplentynone of them memorable ,1
when in doubtthe film ratchets up the stirring soundtrackthrows in a fishoutofwater gag and lets the cliched dialogue rip ,1
or else a doggie winks ,1
agirls gone wildvideo for the boho arthouse crowdthe burning sensation is nt a definitive countercultural documentits makers are nt removed and inquisitive enough for that ,1
as original and insightful as last weekepisode of behind the music ,1
plays like john le carr with a couple of burntout cylinders ,1
you may be galled that you ve wasted nearly two hours of your own precious life with this silly little puddle of a movie ,1
itneither as sappy as big daddy nor as anarchic as happy gilmore or the waterboybut it has its moments ,1
despite the surface attractionsconrad l hallcinematography will likely be nominated for an oscar next yeartheresomething impressive and yet lacking about everything ,1
a smug and convoluted actioncomedy that does nt allow an earnest moment to pass without reminding audiences that itonly a movie ,1
lrb crystal and de niro rrb manage to squeeze out some good laughs but not enough to make this silly con job sing ,1
worthlessfrom its pseudorockvideo opening to the idiocy of its last frames ,1
the christ allegory does nt work because there is no foundation for it,1
go for la salleperformanceand make do as best you can with a stuttering script ,1
ithard to care about a film that proposes as epic tragedy the plight of a callow rich boy who is forced to choose between his beautifulselfsatisfied yearold girlfriend and an equally beautifulselfsatisfied yearold mistress ,1
tries too hard to be funny in a way thattoo loudtoo goofy and too short of an attention span ,1
i did nt find much fascination in the swinging ,1
what they re doing is a matter of plumbing arrangements and mind gamesof no erotic or sensuous charge ,1
but that they are doing it is thoughtprovoking ,1
the acting is just finebut therenot enough substance here to sustain interest for the fullminutesespecially with the weak payoff ,1
after collateral damageyou might imagine that most every aggrieved father clich has been unturned ,1
but no ,1
ultimately theyessnaillike pacing and lack of thematic resonance make the film more silly than scarylike some sort of martha stewart decorating program run amok ,1
releasing a film with the worddogin its title in january lends itself to easy jokes and insultsand snow dogs deserves every single one of them ,1
tedious norwegian offering which somehow snagged an oscar nomination ,1
it was a dark and stormy night ,1
a darkaspitch comedy that frequently veers into corny sentimentalityprobably would not improve much after a therapeutic zap of shock treatment ,1
this sort of cute and cloying material is far from zhangforte and it shows ,1
bray is completely at seawith nothing but a savage garden music video on his resumehe has no clue about making a movie ,1
freundlichmade lrb crudup rrb a suburban architectand a cipher ,1
a huge disappointment comingas it doesfrom filmmakers and performers of this calibre,1
though it pretends to expose the life of male hustlersitexploitive without being insightful ,1
aimed squarely at the least demanding of demographic groupsvery small children who will be delighted simply to spend more time with familiar cartoon characters ,1
what starts off as a satisfying kids flck becomes increasingly implausible as it races through contrived plot points ,1
exhibits the shallow sensationalism characteristic of soap operamore salacious telenovela than serious drama ,1
seagal is painfully foolish in trying to hold onto whatleft of his passechopsocky glory ,1
even with harrisstrong effortthe script gives him little to effectively probe learsoulstripping breakdown ,1
the story is bogus and its characters tissuethin ,1
whereas the extremely competent hitman films such as pulp fiction and get shorty resonate a sardonic verve to their caustic purpose for existingwho is cletis tout ,1
is an inexpressible and drab wannabe looking for that exact niche ,1
while american adobo has its heart lrb and its palate rrb in the right placeits brain is a little scatteredditsyeven ,1
imagine a film that begins as a seven ripoffonly to switch to a mix of the shiningthe thingand any naked teenagers horror flick from the s ,1
most of the dialogue made me want to pack raw dough in my ears ,1
costnerwarmmilk persona is just as illfitting as shadyacperfunctory directing chopsand some of the more overtly silly dialogue would sink laurence olivier ,1
itcoherentwell shotand tartly actedbut it wears you down like a dinner guest showing off his doctorate ,1
directed by kevin braywhose crisp framingedgy camera workand wholesale ineptitude with actingtone and pace very obviously mark him as a video helmer making his feature debut ,1
turns a potentially interesting idea into an excruciating film school experience that plays better only for the filmpublicists or for people who take as many drugs as the filmcharacters,1
robin williams departs from his fun friendly demeanor in exchange for a darker unnerving role ,1
high crimes is a cinematic misdemeanora routine crime thriller remarkable only for its lack of logic and misuse of two fine actorsmorgan freeman and ashley judd ,1
set in aharlem that does nt look much like anywhere in new york ,1
the chocolate factory without charlie ,1
long on twinklyeyed closeups and short on shame ,1
hiphop rarely comes alive as its own firebreathing entity in this picture ,1
a dullsomnambulant exercise in pretension whose pervasive quiet is broken by frequent outbursts of violence and noise ,1
deserving of its critical backlash and more ,1
neither a rousing success nor a blinding embarrassment ,1
stillit just sits there like a side dish no one ordered ,1
the sum of all fears is remarkably fuddled about motives and contextwhich drains it of the dramatic substance that would shake us in our boots lrb or cinema seats rrb ,1
the movie spends more time with schneider than with newcomer mcadamseven though her performance is more interesting lrb and funnier rrb than his ,1
this lowrentand even lowerwitripoff of the farrelly brothersoeuvre gets way too mushyand in a relatively short amount of time ,1
it recycles every clich about gays in what is essentially an extended soap opera ,1
i m all for the mentally challenged getting their fair shot in the movie businessbut surely it does nt have to be as a collection of keening and selfmutilating sideshow geeks ,1
may offend viewers not amused by the sick sense of humor ,1
many of benjaminselements feel like they ve been patched in from an episode of miami vice ,1
it aimlessly and unsuccessfully attempts to fuse at least three dull plots into one good one ,1
most folks with a real stake in the american sexual landscape will find it either moderately amusing or just plain irrelevant ,1
if you re not fans of the adventues of steve and terriyou should avoid this like the dreaded king brown snake ,1
personallyi d rather watch them on the animal planet ,1
cherish is a duda romantic comedy thatnot the least bit romantic and only mildly funny ,1
feels as if the inmates have actually taken over the asylum ,1
all of the filmmakerscalculations ca nt rescue brown sugar from the curse of blandness ,1
the moviegloomy atmosphere is fascinatingthougheven if the movie itself does nt stand a ghost of a chance ,1
 postseptemberthe sum of all fearsseems more tacky and reprehensiblemanipulating our collective fear without bestowing the subject with the intelligence or sincerity it unequivocally deserves ,1
the exclamation point seems to be the only bit of glee you ll find in this dreary mess ,1
no matter how you slice itmark wahlberg and thandie newton are not hepburn and granttwo cinematic icons with chemistry galore ,1
godardode to tackling lifewonderment is a rambling and incoherent manifesto about the vagueness of topical excessin praise of love remains a ponderous and pretentious endeavor thatunfocused and tediously exasperating ,1
humorlessselfconscious art drivelmade without a glimmer of intelligence or invention ,1
the movieprogression into rambling incoherence gives new meaning to the phrasefatal script error,1
solondz may be convinced that he has something significant to saybut he is nt talking a talk that appeals to me ,1
more tiring than anything ,1
nelsonintentions are goodbut the end result does no justice to the story itself ,1
ithorribly depressing and not very well done ,1
 the efforts of its starklineto lend some dignity to a dumb story are for naught ,1
a goodnatured ensemble comedy that tries hard to make the most of a bumper castbut never quite gets off the ground ,1
is nt it a bit early in his career for director barry sonnenfeld to do a homage to himself ,1
and ita lousy one at that ,1
overly long and worshipful biodoc ,1
i ll go out on a limb ,1
it is nt quite one of the worst movies of the year ,1
itjust merely very bad ,1
writerdirector ritchie reduces wertmullersocial mores and politics to tiresome jargon ,1
about amycutenessamycareer success lrb shea bestselling writer of selfhelp books who ca nt help herself rrband amyneuroses when it comes to men ,1
everything about girls ca nt swimeven its passages of sensitive observationfeels secondhandfamiliarand not in a good way ,1
feels aimless for much of its running timeuntil late in the film when a tidal wave of plot arrivesleaving questions in its wake ,1
in my own very humble opinionin praise of love lacks even the most fragmented charms i have found in almost all of his previous works ,1
the script is too mainstream and the psychology too textbook to intrigue ,1
muddledsimplistic and more than a little pretentious ,1
meandering and glacially pacedand often just plain dull ,1
a disaster of a dramasaved only by its winged assailants ,1
a road trip that will get you thinking are we there yet,1
director elie chouraquiwho cowrote the scriptcatches the chaotic horror of warbut why bother if you re going to subjugate truth to the tearjerking demands of soap opera ,1
dong never pushes for insights beyond the superficial tensions of the dynamic hedissectingand the film settles too easily along the contours of expectation ,1
if there was any doubt that peter ofallon did nt have an original bone in his bodya rumor of angels should dispel it ,1
an occasionally interesting but mostly repetitive look at a slice of counterculture that might be best forgotten ,1
what could have been right at home as a nifty plot line in steven soderberghtraffic fails to arrive at any satisfying destination ,1
the movie is like scorsesemean streets redone by someone who ignored it in favor of oldjuvenile delinquentpaperbacks with titles like leather warriors and switchblade sexpot ,1
this pathetic junk is barely an hour long ,1
neverthelessit still seems endless ,1
it is nt that stealing harvard is a horrible movieif only it were that grand a failure ,1
itjust that itso notatallgood ,1
and i expect much more from a talent as outstanding as director bruce mcculloch ,1
dolman confines himself to shtick and sentimentalitythe one bald and the other sloppy ,1
is it possible for a documentary to be utterly entranced by its subject and still show virtually no understanding of it ,1
itsupposed to be a romantic comedyit suffers from too much norma rae and not enough pretty woman ,1
the leads are so unmemorabledespite several attempts at lengthy dialogue scenesthat one eventually resents having to inhale this gutter romancersecondhand material ,1
staggers between flaccid satire and what is supposed to be madcap farce ,1
not that any of us should be complaining when a film clocks in aroundminutes these daysbut the plotting here leaves a lot to be desired ,1
brainyartistic and mutedalmost to the point of suffocation ,1
plays like the old diseaseoftheweek smallscreen melodramas ,1
like life on the islandthe movie grows boring despite the scenery ,1
the truth about charlie is that ita brazenly misguided project ,1
displays the potential for a better movie than what bailly manages to deliver,1
so exaggerated and broad that it comes off as annoying rather than charming ,1
an awkward hybrid of genres that just does nt work ,1
the latest vapid actorexercise to appropriate the structure of arthur schnitzlerreigen ,1
snipes is both a snore and utter tripe ,1
ritchiefilm is easier to swallow than wertmullerpolemical allegorybut itselfdefeatingly decorous ,1
chalk it up as the worst kind of hubristic folly ,1
itthe kind of underinspiredoverblown enterprise that gives hollywood sequels a bad name ,1
rosenthal lrb halloween ii rrb seems to have forgotten everything he ever knew about generating suspense ,1
even murphyexpert comic timing and famed charisma ca nt rescue this effort ,1
rodriguezwas unable to reproduce the special spark between the characters that made the first film such a delight ,1
a sleek advert for youthful anomie that never quite equals the sum of its pretensions ,1
some body smacks of exhibitionism more than it does cathartic truth telling ,1
this is nt a terrible film by any meansbut italso far from being a realized work ,1
apparentlyromantic comedy with a fresh point of view just does nt figure in the present hollywood program ,1
depressingly thin and exhaustingly contrived ,1
only masochistic moviegoers need apply ,1
a movie thatheld captive by mediocrity ,1
not badbut not all that good ,1
bacon keeps things interestingbut do nt go out of your way to pay full price ,1
whatnext ,1
rob schneiderdana carvey and sarah michelle gellar in the philadelphia story ,1
david spade as citizen kane ,1
ca nt seem to get anywhere near the storycenter ,1
the problemamazingly enoughis the screenplay ,1
ita frankensteinmonster of a film that does nt know what it wants to be ,1
upper west sidey exercise in narcissism and selfcongratulation disguised as a tribute ,1
on its icy facethe new film is a subzero version of monstersincwithout the latterimaginationvisual charm or texture ,1
i ca nt say this enoughthis movie is about an adult male dressed in pink jammies ,1
ita mindless action flick with a twistfar better suited to videoviewing than the multiplex ,1
after a whilethe only way for a reasonably intelligent person to get through the country bears is to ponder how a whole segment of popmusic history has been allowed to get wetfuzzy and sticky ,1
we get light showers of emotion a couple of timesbut thenstrangelythese wane to an inconsistent and ultimately unsatisfying drizzle ,1
summerfar too fleeting to squander on offal like this ,1
the film is grossly contradictory in conveying its social messageif indeed there is one ,1
often lingers just as long on the irrelevant as on the engagingwhich gradually turns what time is it there ,1
into how long is this movie ,1
too bad kramer could nt make a guest appearance to liven things up ,1
deuces wild is an encyclopedia of cliches that shoplifts shamelessly from farewelltoinnocence movies like the wanderers and a bronx tale without cribbing any of their intelligence ,1
ita barely tolerable slog over welltrod ground ,1
epps has neither the charisma nor the natural affability that has made tucker a star ,1
itsweetbut just a little bit too precious at the start and a little too familiar at the end ,1
a dulldumb and derivative horror film ,1
an awkwardly contrived exercise in magic realism ,1
demme gets a lot of flavor and spice into his charade remakebut he ca nt disguise that hespiffing up leftovers that are nt so substantial or fresh ,1
this is a heartfelt storyit just is nt a very involving one ,1
these selfstyled athletes have banged their brains into the ground so frequently and furiouslytheir capacity to explain themselves has gone the same way as their natural instinct for selfpreservation ,1
the fact that thebest partof the movie comes from a second homage to one of demmegood films does nt bode well for the rest of it ,1
richard pryor mined his personal horrors and came up with a treasure chest of materialbut lawrence gives us mostly foolgold ,1
the band performances featured in drumline are red hotlrb but rrb from a mere story point of viewthe filmice cold ,1
 built on the premise that middleclass arkansas consists of monster truckloving good ol boys and peroxide blond honeys whose worldly knowledge comes from tv reruns and supermarket tabloids ,1
a laughableor ratherunlaughableexcuse for a film ,1
the sequel is everything the original was notcontrivedoverblown and tiein ready ,1
like a grinning jack olanternits apparent glee is derived from a lobotomyhaving had all its vital essence scooped out and discarded ,1
a sentimental hybrid that could benefit from the spice of specificity ,1
 familiar and predictableand ths of it might as well have come from a xerox machine rather than lrb writerdirector rrb franc ,1
reyesword processor ,1
give shapirogoldmanand bolado credit for good intentionsbut therenothing here that they could nt have done in half an hour ,1
itso devoid of joy and energy it makes even jason xlook positively shakesperean by comparison ,1
a little objectivity could have gone a long way ,1
one of the worst films of,1
i believe silberling had the best intentions herebut he just does nt have the restraint to fully realize them ,1
plays like an unbalanced mixture of graphic combat footage and almost saccharine domestic interludes that are pure hollywood ,1
mctiernanremake may be lighter on its feetthe soberminded original was as graceful as a tapdancing rhinobut it is just as boring and as obvious ,1
high crimes carries almost no organic intrigue as a governmentmarinelegal mysteryand thatbecause the movie serves up all of that stuffnearly subliminallyas the oldhat province of male intrigue ,1
this movie is about the worst thing chan has done in the united states ,1
the explosion essentially ruinedorratheroverpoweredthe fiction of the movie for me ,1
this ludicrous film is predictable at every turn ,1
an incredibly irritating comedy about thoroughly vacuous peoplemanages to embody the worst excesses of nouvelle vague without any of its sense of fun or energy ,1
the film desperately sinks further and further into comedy futility ,1
instead of a balanced film that explains the zeitgeist that is the x gameswe get a cinematic postcard thatsuperficial and unrealized ,1
the crassness of this reactionary thriller is matched only by the ridiculousness of its premise ,1
i wish it would have just gone more overthetop instead of trying to have it both ways ,1
the superior plotline is nt quite enough to drag along the dead lrb water rrb weight of the other ,1
the film does nt really care about the thousands of americans who die hideouslyit cares about how ryan meets his future wife and makes his start at the cia ,1
adriftbentley and hudson stare and snifflerespectivelyas ledger attemptsin vainto prove that moviestar intensity can overcome bad hair design ,1
after an hour and a half of wonderingsometimes amusedlysometimes impatientlyjust what this strenuously unconventional movie is supposed to beyou discover that the answer is as conventional as can be ,1
 linklater fansor pretentious types who want to appear avantgarde will suck up to this project,1
a woefully dullredundant concept that bears more than a whiff of exploitationdespite iwaivaunted empathy ,1
screenwriter chris ver weildirecting debut is goodnatured and never dullbut its virtues are small and easily overshadowed by its predictability ,1
if you really want to understand what this story is really all aboutyou re far better served by the source material ,1
itmildly sentimentalunabashedly consumeriststudiously inoffensive and completely disposable ,1
like its title characteresther kahn is unusual but unfortunately also irritating ,1
the star who helped give a spark tochasing amyandchanging lanesfalls flat as thinking man cia agent jack ryan in this summernew action film the sum of all fears,1
a summary of the plot does nt quite do justice to the awfulness of the moviefor that comes through all too painfully in the execution ,1
every conceivable mistake a director could make in filming opera has been perpetrated here ,1
snoots will no doubt rally to its causetrotting out threadbare standbys likemasterpieceandtriumphand all that malarkeybut rarely does an established filmmaker so ardently waste viewerstime with a gobbler like this ,1
lrb the filmrrb taste forshock humorwill wear thin on all but those weaned on the comedy of tom green and the farrelly brothers ,1
any enjoyment will be hinge from a personal threshold of watching sad but endearing characters do extremely unconventional things ,1
if legendary shlockmeister ed wood had ever made a movie about a vampireit probably would look a lot like this alarming productionadapted from anne ricenovel the vampire chronicles ,1
hardly a nuanced portrait of a young womanbreakdownthe film nevertheless works up a few scares ,1
interminably bleakto say nothing of boring ,1
things really get weirdthough not particularly scarythe movie is all portent and no content ,1
itdifficult to discern if this is a crazy work of disturbed genius or merelyminutes of postadolescent electra rebellion ,1
bogs down badly as we absorb jiamoodybadboy behavior which he portrays himself in a onenote performance ,1
the camera whirls ,1
the camera twirls ,1
ohlook at that clever angle ,1
wowa jump cut ,1
demme finally succeeds in diminishing his stature from oscarwinning master to lowly studio hack ,1
the action scenes have all the suspense of a car pileupwhile the plot holes are big enough for a train car to drive throughif kaos had nt blown them all up ,1
it almost feels as if the movie is more interested in entertaining itself than in amusing us ,1
it puts washingtonas honest working man john q archibaldon a pedestalthen keeps lifting the pedestal higher ,1
ultimatelythe film amounts to being lectured to by techgeeksif you re up for that sort of thing ,1
far more enjoyable than its predecessor ,1
lrb gaytonscript rrb telegraphs every discovery and layers on the gloss of convenience ,1
full frontalwhich opens today nationwidecould almost be classified as a movieindustry satirebut it lacks the generous inclusiveness that is the genredefinitiveif disingenuousfeature ,1
a ragbag of cliches ,1
this rough trade punchandjudy act did nt play well then and it plays worse now ,1
the three leads produce adequate performancesbut whatmissing from this material is any depth of feeling ,1
itpossible that something hip and transgressive was being attempted here that stubbornly refused to gelbut the result is more puzzling than unsettling ,1
this painfully unfunny farce traffics in tired stereotypes and encumbers itself with complicationsthat have no bearing on the story ,1
short and sweetbut also more than anything else slighttadpole pulls back from the consequences of its own actions and revelations ,1
has its momentsbut itpretty far from a treasure ,1
what more can be expected from a college comedy thattarget audience has nt graduated from junior high school ,1
collateral damage offers formula payback and the big payoffbut the explosions tend to simply hit their markspyrocorrectly ,1
the plan to make enough intoan inspiring tale of survival wrapped in the heartpounding suspense of a stylish psychological thrillerhas flopped as surely as a souffl gone wrong ,1
instead of letting the laughs come as they maylawrence unleashes his trademark misogynyercomedylike a human volcano or an overflowing septic tanktake your pick ,1
you know that ten bucks you d spend on a ticket ,1
just send it to cranky ,1
we do nt get paid enough to sit through crap like this ,1
an even more predictableclicheridden endeavor than its predecessor ,1
the whole thing plays like a tired tyco ad ,1
the film does nt show enough of the creative process or even of what was created for the nonfan to figure out what makes wilco a big deal ,1
the soupy end result has the odd distinction of being playful without being funtoo ,1
noi do nt know why steven seagal is considered a starnor why he keeps being cast in action films when none of them are ever any good or make any money ,1
even by the intentionally low standards of fratboy humorsorority boys is a bowser ,1
one welltimed explosion in a movie can be a knockoutbut a hundred of them can be numbing ,1
proof of this is ballisticecks vs sever ,1
halfway throughhoweverhaving sucked dry the undead action flick formulablade ii mutates into a grossout monster movie with effects that are more silly than scary ,1
weighted down with slowuninvolving storytelling and flat acting ,1
we ca nt accuse kung pow for misfiringsince it is exactly what it wants to bean atrociouslymindnumbinglyindescribably bad movie ,1
unfortunatelywe d prefer a simple misfire ,1
there is nt one moment in the film that surprises or delights ,1
 would nt it be nice if all guys got a taste of what itlike on the other side of the bra,1
the movie is essentially a series of fleetingly interesting actorsmoments ,1
most of the information has already appeared in one forum or another andno matter how broomfield dresses it upit tends to speculationconspiracy theories orat bestcircumstantial evidence ,1
this moviea certain scene in particularbrought me uncomfortably close to losing my lunch ,1
the secrets of time travel will have been discoveredindulged in and rejected as boring before i see this piece of crap again ,1
smugartificialillconstructed and fatally overlongit never finds a consistent tone and lacks bitedegenerating into a piouspreachy soap opera ,1
chelsea walls is a case of too many chefs fussing over too weak a recipe ,1
every joke is repeated at least four times ,1
every joke is repeated at least four times ,1
every joke is repeated at leastannoyingis nt it ,1
comes across as a fairly weak retooling ,1
the lousy lead performanceskeep the movie from ever reaching the comic heights it obviously desired ,1
its and pieces of the hot chick are so hilariousand schneiderperformance is so fineita real shame that so much of the movieagainas in the animalis a slapdash mess ,1
lrb creates rrb the worst kind of mythologizingthe kind that sacrifices real heroism and abject suffering for melodrama ,1
the movie resolutely avoids all the comic possibilities of its situationand becomes one more dumb high school comedy about sex gags and prom dates ,1
earnest and heartfelt but undernourished and plodding ,1
a sugarcoated rocky whose valuable messages are forgottenminutes after the last trombone honks ,1
romanek keeps adding flourishesartsy fantasy sequencesthat simply feel wrong ,1
they cheapen the overall effect ,1
has all the complexity and realistic human behavior of an episode of general hospital ,1
an acceptable way to pass a little over an hour with moviegoers ages but itunlikely to inspire anything more than a visit to mcdonald let alone some savvy street activism ,1
lrb allenrrb been making piffle for a long whileand hollywood ending may be his way of saying that piffle is all that the airhead movie business deserves from him right now ,1
an exercise in cynicism every bit as ugly as the shabby digital photography and muddy sound ,1
not good enough to pass for a litmus test of the generation gap and not bad enough to repulse any generation of its fans ,1
the movie is silly beyond comprehensionand even if it were nt sillyit would still be beyond comprehension ,1
watchable up until the point where the situations and the dialogue spin hopelessly out of controlthat is to saywhen carol kane appears on the screen ,1
the scriptwriters are no less a menace to society than the filmcharacters ,1
merchant has nt directed this movie so much as produced itlike sausage ,1
the film has a nearly terminal case of the cutesand itneither as funny nor as charming as it thinks it is ,1
more a gunfest than a rock concert ,1
ita frightful vanity film thatno doubtpays off what debt miramax felt they owed to benigni ,1
a muddy psychological thriller rife with miscalculations ,1
it makes me say the obviousabandon all hope of a good movie ye who enter here ,1
itnot original enough ,1
a listless scifi comedy in which eddie murphy deploys two guises and elaborate futuristic sets to no particularly memorable effect ,1
little more than a supersized infomercial for the cablesports channel and its summer x games ,1
a generic bloodbath that often becomes laughably unbearable when it is nt merely offensive ,1
julie davis is the kathie lee gifford of film directorssadly proving once again ego does nt always go hand in hand with talent ,1
an unholy messdriven by the pathetic idea that if you shoot something on crummylooking videotapeit must be labelledhipinnovativeandrealistic,1
the storypathetic and the gags are puerile,1
curiouslysuper troopers suffers because it does nt have enough vices to merit its minute length ,1
so bland and utterly forgettable that it might as well have been titled generic jennifer lopez romantic comedy ,1
i was sent a copyof this film to review on dvd ,1
for free ,1
i still want my money back ,1
it plods along methodicallysomehow under the assumption that itsdead wife communicating from beyond the graveframework is even remotely new or interesting ,1
ithard to believe that a relationship like holly and marinacould survive the hothouse emotions of teendomand its longevity gets more inexplicable as the characterizations turn more crassly reductive ,1
all too familiarbasically the sort of cautionary tale that was old whenangels with dirty facesappeared in,1
 passable enough for a shootout in the ok court house of life type of flick ,1
strictly middle of the road ,1
although purportedly a study in modern alienationitreally little more than a particularly slantedgay sm fantasyenervating and deadeningly drawnout ,1
after the firstminuteswhich is worth seeingthe movie sinks into an abyss of clichsdepression and bad alternative music ,1
no one can doubt the filmmakersmotivesbut the guys still feels counterproductive ,1
a very slowuneventful ride around a pretty tattered old carousel ,1
with little visible talent and no energycolin hanks is in bad need of major acting lessons and maybe a little coffee ,1
 feardotcomhas the makings of an interesting meditation on the ethereal nature of the internet and the otherworldly energies it could channelbut it simply becomes a routine shocker ,1
a meatballs for the baremidriff generation ,1
wellmeaning to a faultantwone fisher manages the dubious feat of turning one mantriumph of will into everymanromance comedy ,1
seemingly disgusted with the lazy material and the finished productunshapely lookdirector fisher stevens inexplicably dips key moments from the film in waking life water colors ,1
formulapromises a new kind of high but delivers the same old bad trip ,1
everything that was right about blade is wrong in its sequel ,1
a few energetic stunt sequences briefly enliven the filmbut the wheezing terrorist subplot has nt the stamina for the minute running timeand the protagonistsbohemian boorishness mars the spirit of good clean fun ,1
the film was produced by jerry bruckheimer and directed by joel schumacherand reflects the worst of their shallow styleswildly overproducedinadequately motivated every step of the way and demographically targeted to please every one lrb and no one rrb ,1
disney again ransacks its archives for a quickbuck sequel ,1
coarsecliched and clunkythis trifling romantic comedy in which opposites attract for no better reason than that the screenplay demands it squanders the charms of stars hugh grant and sandra bullock ,1
anyone who suffers through this film deservesat the very leasta big box of consolation candy ,1
how much you are moved by the emotional tumult of lrb franois and michlerrb relationship depends a lot on how interesting and likable you find them ,1
they presume their audience wo nt sit still for a sociology lessonhowever entertainingly presentedso they trot out the conventional sciencefiction elements of bugeyed monsters and futuristic women in skimpy clothes ,1
collapses afterminutes into a slaphappy series of adolescent violence ,1
the following things are not at all entertainingthe bad soundthe lack of climax andworst of allwatching seinfeld lrb who is also one of the filmproducers rrb do everything he can to look like a good guy ,1
attalhangups surrounding infidelity are so oldfashioned anddare i sayoutdatedita wonder that he could nt have brought something fresher to the proceedings simply by accident ,1
obviousobnoxious and didactic burlesque ,1
the most surprising thing about this film is that they are actually releasing it into theaters ,1
michele is a such a brainless flibbertigibbet that ithard to take her spiritual quest at all seriously ,1
ultimatelyclarity mattersboth in breaking codes and making movies ,1
enigma lacks it ,1
pottymouthed enough for pgyet not as hilariously raunchy as south parkthis strangely schizo cartoon seems suited neither to kids or adults ,1
 has its momentsbut ultimatelyits curmudgeon does nt quite make the cut of being placed on any list of favorites ,1
a distinctly minor effort that will be seen to better advantage on cableespecially considering its barely featurelength running time of one hour ,1
most of the movie is so deadly dull that watching the proverbial paint dry would be a welcome improvement ,1
in the endtuck everlasting falls victim to that everlasting conundrum experienced by every human who ever livedtoo much to dotoo little time to do it in ,1
rather less than the sum of its underventilated prefils confrontations ,1
mckay shows crushingly little curiosity aboutor is illequipped to examinethe interior lives of the characters in his filmmuch less incorporate them into his narrative ,1
plays like a series of vignettesclips of a film that are still looking for a common throughline ,1
new yorkers always seem to find the oddest places to dwell ,1
amid the shock and curiosity factorsthe film is just a corny examination of a young actress trying to find her way ,1
yesspirited away is a triumph of imaginationbut italso a failure of storytelling ,1
a characteristically engorged and sloppy comingofage movie ,1
a somewhat disappointing and meandering saga ,1
whenever you think you ve seen the end of the moviewe cut to a new scenewhich also appears to be the end ,1
butnowe get another sceneand then another ,1
you begin to long for the end credits as the desert does for rain ,1
an emptyugly exercise in druggy trancenoir and trumpedup street credibility ,1
the screenplaycowritten by director imogen kimmellacks the wit necessary to fully exploit the comic elements of the premisemaking the proceedings more bizarre than actually amusing ,1
the milieu is wholly unconvincingand the histrionics reach a truly annoying pitch ,1
unfunny comedy with a lot of static set upsnot much camera movementand most of the scenes take place indoors in formal settings with motionless characters ,1
each story is built on a potentially interesting ideabut the first two are ruined by amateurish writing and actingwhile the third feels limited by its short running time ,1
except for paymer as the boss who ultimately expresses empathy for bartlebypainthe performances are so stylized as to be drained of human emotion ,1
will no doubt delight plymptonlegion of fansothers may findminutes of these shenanigans exhausting ,1
the laughs are as rare as snake foo yung ,1
for a film that celebrates radicalnonconformist valueswhat to do in case of fire ,1
lazily and glumly settles into a most traditionalreserved kind of filmmaking ,1
knockaround guys plays like a student film by two guys who desperately want to be quentin tarantino when they grow up ,1
but they lack their idolenergy and passion for detail ,1
mattei so completely loses himself to the filmcircular structure to ever offer any insightful discourse onwelllove in the time of money ,1
it briefly flirts with player masochismbut the point of real interest audience sadismis evaded completely ,1
holland lets things peter out midwaybut itnotably better actedand far less crassthan some other recent efforts in the burgeoning genre of films about black urban professionals ,1
for every articulate playersuch as skateboarder tony hawk or bmx rider mat hoffmanare about a half dozen young turks angling to see how many times they can work the wordsradicalorsuckinto a sentence ,1
therenot a fresh idea at the core of this tale ,1
an impenetrable and insufferable ball of pseudophilosophic twaddle ,1
