sentence,splitset_label
it does nt work as either ,1
given the fact that virtually no one is bound to show up at theatres for itthe project should have been made for the tube ,1
possession is in the end an honorableinteresting failure ,1
it falls far short of poetrybut itnot bad prose ,1
jonathan parkerbartleby should have been the beallendall of the modernoffice anomie films ,1
there may have been a good film introuble every day but it is not what is on the screen ,1
unfortunatelycarveyrubberface routine is no match for the insipid script he has crafted with harris goldberg ,1
viewed as a comedya romancea fairy taleor a dramatherenothing remotely triumphant about this motion picture ,1
theresomething unintentionally comic in the filmdrumbeat about authenticitygiven the stale plot and pornographic way the film revels in swank apartmentsclothes and parties ,1
the master of disguise is funnynotha hafunny dead circus performerfunny ,1
and for all the wrong reasons besides ,1
a zippyminutes of mediocre special effectshoary dialoguefluxing accentsandworst of allsillylooking morlocks ,1
a minute sample of puerile rubbish that is listlesswitlessand devoid of anything resembling humor ,1
you leave feeling like you ve endured a long workout without your pulse ever racing ,1
the waterlogged script plumbs uncharted depths of stupidityincoherence and subsophomoric sexual banter ,1
with mcconaughey in an entirely ironyfree zone and bale reduced mainly to batting his sensitive eyelidstherenot enough intelligencewit or innovation on the screen to attract and sustain an older crowd ,1
itthe type of stunt the academy lovesa powerful political message stuffed into an otherwise mediocre film ,1
in theorya middleaged romance pairing clayburgh and tambor sounds promisingbut in practice itsomething else altogetherclownish and offensive and nothing at all like real life ,1
so mindnumbingly awful that you hope britney wo nt do it one more timeas far as movies are concerned ,1
the images are usually abbreviated in favor of mushy obviousness and telegraphed pathosparticularly where whitakermisfit artist is concerned ,1
if welles was unhappy at the prospect of the human race splitting in twohe probably would nt be too crazy with his greatgrandsonmovie splitting up in pretty much the same way ,1
sets animation backyearsmusicals backyears and judaism back at least,1
weirdlybroomfield has compelling new material but he does nt unveil it until the endafter endless scenes of him wheedling reluctant witnesses and pointing his camera through the smeared windshield of his rental car ,1
might best be enjoyed as a daytime soaper ,1
eventually arrives at its heartas simple selfreflection meditation ,1
a showcase for both the scenic splendor of the mountains and for legendary actor michel serraultthe film is less successful on other levels ,1
boy oh boyita howler ,1
a few pieces of the film buzz and whirvery little of it actually clicks ,1
the thing just never gets off the ground ,1
 contains very few laughs and even less surprises ,1
the actors must indeed be good to recite some of this laughable dialogue with a straight face ,1
most of the storylines feel like time fillers between surf shots ,1
the movie is nt horriblebut you can see mediocre cresting on the next wave ,1
however stale the materiallawrencedelivery remains perfecthis great gift is that he can actually trick you into thinking some of this wornoutpandering palaver is actually funny ,1
therenothing remotely topical or sexy here ,1
the tuxedo was nt just badit wasas my friend david cross would call it hungryman portions of bad,1
blue crush is so prolonged and boring it is nt even close to being the barnburningly bad movie it promised it would be ,1
the sequel plays out like a flimsy excuse to give blade fans another look at wesley snipesiconic hero doing battle with dozens of bad guysat once ,1
while van wilder may not be the worst national lampoon filmitfar from being this generationanimal house ,1
so devoid of pleasure or sensuality that it can not even be dubbed hedonistic ,1
reeks of rot and hack work from start to finish ,1
an exhausting family drama about a porcelain empire and just as hard a flick as its subject matter ,1
woody allen has really found his groove these days ,1
the problem is that it is one that allows him to churn out one mediocre movie after another ,1
the bland outweighs the niftyand cletis tout never becomes the clever crime comedy it thinks it is ,1
itsuch a mechanical endeavor lrb that rrb it never bothers to question why somebody might devote time to see it ,1
the art direction is often exquisiteand the anthropomorphic animal characters are beautifully realized through clever makeup designleaving one to hope that the eventual dvd release will offer subtitles and the original italianlanguage soundtrack ,1
if the predictability of bland comfort food appeals to youthen the film is a pleasant enough dish ,1
ultimatelyin the history of the academypeople may be wondering what all that jazz was aboutchicagoin,1
zellwegerwhiny poutylipped poof faced and spindly attempt at playing an ingenue makes her nomination as best actress even more of a an a,1
a seriously bad film with seriously warped logic by writerdirector kurt wimmer at the screenplay level ,1
a pleasant and engaging enough sitbut in trying to have the best of both worlds it ends up falling short as a whole ,1
its plot and animation offer daytime tv serviceabilitybut little more ,1
a tiredunimaginative and derivative variation of that alreadyshallow genre ,1
human naturein shortis nt nearly as funny as it thinks it isneither is it as smart ,1
a film with a great premise but only a great premise ,1
instead of building to a laugh riot we are left with a handful of disparate funny moments of no real consequence ,1
kirshner and monroe seem to be in a contest to see who can outbadact the other ,1
lrb kirshner winsbut itcloserrb,1
a lame romantic comedy about an unsympathetic character and someone who would not likely be so stupid as to get involved with her ,1
what started out as a taut contest of wills between bacon and therondeteriorates into a protracted and borderline silly chase sequence ,1
lrb samrrb selfflagellation is more depressing than entertaining ,1
an uglypointlessstupid movie ,1
simply putthere should have been a more compelling excuse to pair susan sarandon and goldie hawn ,1
the master of disguise represents adam sandlerlatest attempt to dumb down the universe ,1
this is an ungainly movieillfittingwith its elbows sticking out where the knees should be ,1
too silly to take seriously ,1
the inevitable doubleand triplecrosses arisebut the only drama is in waiting to hear how john malkovichreedy consigliere will pronounce his next line ,1
everythingseriouspoeticearnest andsadlydull ,1
i like it ,1
noi hate it ,1
noi love ithelli dunno ,1
this mess of a movie is nothing short of a travesty of a transvestite comedy ,1
itclotted with heavyhanded symbolismdimestore psychology and endless scenic shots that makeminutes seem twice as long ,1
a fifty car pileup of cliches ,1
ita staleoverused cocktail using the same olives sinceas garnish ,1
not only is entry number twenty the worst of the brosnan bunchitone of the worst of the entire franchise ,1
what ultimately makes windtalkers a disappointment is the superficial way it deals with its story ,1
as an actorshowcasehartwar has much to recommend iteven if the topbilled willis is not the most impressive player ,1
as a story of dramatic enlightenmentthe screenplay by billy ray and terry george leaves something to be desired ,1
a nonbritney person might survive a screening with little harm doneexcept maybe for the lastminuteswhich are as maudlin as any afterschool special you can imagine ,1
itnot hateful ,1
itsimply stupidirrelevant and deeplytrulybottomlessly cynical ,1
possibly not since grumpy old men have i heard a film so solidly connect with one demographic while striking out with another ,1
the drama was so uninspiring that even a story immersed in lovelustand sin could nt keep my attention ,1
a rather tired exercise in nostalgia ,1
the misery of these people becomes just another voyeuristic spectacleto be consumed and forgotten ,1
some body often looks like an episode of the tv show blind dateonly less technically proficient and without the popup comments ,1
bad company has one of the most moronic screenplays of the yearfull of holes that will be obvious even to those who are nt looking for them ,1
predecessors the mummy and the mummy returns stand as intellectual masterpieces next to the scorpion king ,1
a markedly inactive filmcity is conversational bordering on confessional ,1
while kids will probably eat the whole thing upmost adults will be way ahead of the plot ,1
despite an impressive roster of stars and direction from kathryn bigelowthe weight of water is oppressively heavy ,1
we ve liked kleinother work but rollerball left us cold ,1
they were afraid to show this movie to reviewers before its openingafraid of the bad reviews they thought they d earn ,1
they were right ,1
it would be churlish to begrudge anyone for receiving whatever consolation that can be found in dragonflyyet it is impossible to find the film anything but appallingshamelessly manipulative and contrivedand totally lacking in conviction ,1
offers no new insight on the matternor do its characters exactly spring to life ,1
nohe has made a decentintrodocumentarybut he feels like a spectator and not a participant ,1
apparently designed as a reverie about memory and regretbut the only thing you ll regret is remembering the experience of sitting through it ,1
a minute travesty of unparalleled proportionswriterdirector parker seems to go out of his way to turn the legendary witclassic mistaken identity farce into brutally labored and unfunny hokum ,1
guy gets girlguy loses girlaudience falls asleep ,1
too ordinary to restore lrb harmon rrb to prominencedespite some creepy scenes that evoke childish night terrorsand a praiseworthy attempt to generate suspense rather than gross out the audience ,1
stirs potentially enticing ingredients into an uneasy blend of ghost and close encounters of the third kind ,1
the weird thing about the santa clause purportedly a childrenmovieis that there is nothing in it to engage children emotionally ,1
itpretentious in a way that verges on the amateurish ,1
contains the humorcharacterizationpoignancyand intelligence of a bad sitcom ,1
it does nt matter that the film is less thanminutes ,1
it still feels like a prison stretch ,1
partly a schmaltzybythenumbers romantic comedypartly a shallow rumination on the emptiness of successand entirely soulless ,1
ong chooses to present ah nalife as a slightweightless fairy talewhose most unpleasant details seem to melt away in the face of the characterblankfaced optimism ,1
the overall feel is not unlike watching a glorified episode ofth heaven,1
just a kiss is a just a waste ,1
 this is nt even a movie we can enjoy as mild escapismit is one in which fear and frustration are provoked to intolerable levels ,1
franklyitkind of insultingboth to men and women ,1
and itnot that funnywhich is just generally insulting ,1
as if drop dead gorgeous was nt enoughthis equally derisive clunker is fixated on the spectacle of smalltown competition ,1
a wretched movie that reduces the second world war to one manquest to find an old flame ,1
this is a remake by the numberslinking a halfwit plot to a series of standup routines in which wilson and murphy show how funny they could have been in a more ambitious movie ,1
itbetter than midrange steven seagalbut not as sharp as jet li on rollerblades ,1
therea reason why halftime is only fifteen minutes long ,1
the talkheavy film plays like one of robert altmanlesser works ,1
as happily glib and vicious as its characters ,1
one of those films that started with a great premise and then just fell apart ,1
no better or worse thantruth or consequencesnmor any other interchangeable actioner with imbecilic mafia toolbags botching a routine assignment in a western backwater ,1
lrb macdowell rrb ventures beyond her abilities several times here and reveals how bad an actress she is ,1
i can imagine this movie as a bw british comedycirca with peter sellerskenneth williamset albut at this timewith this castthis movie is hopeless ,1
talkyartificial and opaquean interesting technical exercisebut a tedious picture ,1
kurys never shows whyof all the periodvolatile romantic livessand and musset are worth particular attention ,1
almost nothing elseraunchy and graphic as it may be in presentationis onesidedoutwardly sexist or meanspirited ,1
and in a sensethata liability ,1
iteasy to love robin tunneyshepretty and she can actbut it gets harder and harder to understand her choices ,1
if you ve got a house full of totsdo nt worrythis will be on video long before they grow up and you can wait till then ,1
the new film of anton chekhovthe cherry orchard puts theickinclassic,1
has an uppity musical beat that you can dance tobut its energy ca nt compare to the withumor and snappy dialogue of the original ,1
if i want musici ll buy the soundtrack ,1
if i want a real moviei ll buy the criterion dvd ,1
an unremarkablemodern actioncomedy buddy movie whose only nod to nostalgia is in the title ,1
has all the right elements but completely fails to gel together ,1
writerdirector stephen gaghan has made the nearfatal mistake of being what the english calltoo clever by half,1
seagal ran out of movies years agoand this is just the proof ,1
the movie is so contrivednonsensical and formulaic thatcome to think of itthe dayold shelf would be a more appropriate location to store it ,1
an awkwardly garish showcase that diverges from anything remotely probing or penetrating ,1
the name says it all ,1
jackass is a vulgar and cheaplooking version of candid camera staged for the marquis de sade set ,1
childrenchristian or otherwisedeserve to hear the full story of jonahdespairin all its agonizingcatch gloryeven if they spend years trying to comprehend it ,1
pleasant but not more than recycled jock piffle ,1
 the kind of movie you see because the theater has air conditioning ,1
with zoe clarkewilliamslackluster thrillernew best friend who needs enemies ,1
just another generic drama that has nothing going for it other than its exploitive array of obligatory cheap thrills ,1
hiphop prison thriller of stupefying absurdity ,1
an uneven mix of dark satire and childhood awakening ,1
aside from showing us in explicit detail how difficult it is to win over the twodrinkminimum crowdtherelittle to be learned from watchingcomedian ,1
a perfectly acceptableperfectly blandcompetently acted but by no means scary horror movie ,1
the film would have been more enjoyable had the balance shifted in favor of waterbound action over the landbaseddrama but the emphasis on the latter leaves blue crush waterlogged ,1
the problem is the needlessly poor quality of its archival prints and film footage ,1
the images lack contrastare murky and are frequently too dark to be decipherable ,1
like a soft drink thatbeen sitting open too longittoo much syrup and not enough fizz ,1
as the movie dragged oni thought i heard a mysterious voiceand felt myself powerfully drawn toward the lightthe light of the exit sign ,1
i have returned from the beyond to warn youthis movie isminutes longand life is too short ,1
there are some fairly unsettling scenesbut they never succeed in really rattling the viewer ,1
the emperorclub is one of those films that possesses all the good intentions in the worldbut ,1
in the endthe weight of water comes to resemble the kind of softcore twaddle you d expect to see on showtime red shoe diaries,1
a straightahead thriller that never rises above superficiality ,1
glizty but formulaic and sillycagney top of the worldhas been replaced by the bottom of the barrel ,1
the reenactmentshowever fascinating they may be as historyare too crude to serve the work especially well ,1
is anyone else out there getting tired of the whole slomodoublepistoledballisticpyrotechnic hong kong action aesthetic ,1
once againdirector chris columbus takes a hatinhand approach to rowling that stifles creativity and allows the film to drag on for nearly three hours ,1
serving sara is little more than a mall movie designed to kill time ,1
too smart to ignore but a little too smugly superior to likethis could be a movie that ends up slapping its target audience in the face by shooting itself in the foot ,1
a wellmade but emotionally scattered film whose hero gives his heart only to the dog ,1
the most repugnant adaptation of a classic text since roland joff and demi moorethe scarlet letter ,1
the isolated moments of creative insanity finally are lost in the thin soup of canned humor ,1
as a movieit never seems fresh and vital ,1
it never plays as dramatic even when dramatic things happen to people ,1
it labours as storytelling ,1
the adventures of pluto nash is a whole lot of nada ,1
a really good premise is frittered away in middleoftheroad blandness ,1
lawrence should stick to his day job ,1
hea better actor than a standup comedian ,1
despite the fact that this film was nt as bad as i thought it was going to beitstill not a good movie,1
a well made indieflick in need of some trims and a more chemistry between its stars ,1
i never thought i d say thisbut i d much rather watch teens poking their genitals into fruit pies ,1
a film neither bitter nor sweetneither romantic nor comedicneither warm nor fuzzy ,1
tiresomely derivative and hammily acted ,1
we never truly come to care about the main characters and whether or not they ll wind up togetherand michelespiritual quest is neither amusing nor dramatic enough to sustain interest ,1
the plot grows thin soonand you find yourself praying for a quick resolution ,1
too bad maggio could nt come up with a better script ,1
much of the cast is stiff or just plain bad ,1
rice is too pedestrian a filmmaker to bring any edge or personality to the rising place that would set it apart from other deep south stories ,1
at bestcletis tout might inspire a trip to the video storein search of a better movie experience ,1
witlesspointlesstasteless and idiotic ,1
not really a thriller so much as a movie for teens to laughgroan and hiss at ,1
as plain and pedestrian as catsup ,1
an improvement on the feeble examples of bigscreen pokemania that have preceded it ,1
i know we re not supposed to take it seriouslybut i ca nt shake the thought that undercover brother missed an opportunity to strongly present some profound social commentary ,1
your stomach for heaven depends largely on your appetite for canned corn ,1
a picture as erratic as its central character ,1
whatever satire lucky break was aiming forit certainly got lost in thesoontobeforgettablesection of the quirky ripoff prison romp pile ,1
itpetty thievery like this that puts flimsy flicks like this behind bars,1
the package in which this fascinatingand timelycontent comes wrapped is disappointingly generic ,1
guys say mean things and shoot a lot of bullets ,1
some of the characters die and others do ntand the film pretends that those living have learned some sort of lessonandreallynobody in the viewing audience cares ,1
wildly incompetent but brilliantly named half past deador for seagal pessimiststotally past his prime ,1
just another combination of bad animation and mindless violencelacking the slightest bit of wit or charm ,1
all the movienarrative gymnastics ca nt disguise the fact that itinauthentic at its core and that its story just is nt worth telling ,1
much like its easily dismissive take on the upscale lifestylethere is nt much there here ,1
the film ultimately offers nothing more than people in an urban jungle needing other people to survive ,1
for all its shootoutsfistfightsand car chasesthis movie is a phlegmatic boreso tedious it makes the silly spy vs spy film the sum of all fearsstarring ben affleckseem downright hitchcockian ,1
this mildmannered farcedirected by one of its writersjohn c walshis corny in a way that bespeaks an expiration date passed a long time ago ,1
a bit too eager to please ,1
you d be hard put to find a movie character more unattractive or odorous lrb than leon rrb ,1
kapurcontradictory feelings about his material result in a movie that works against itself ,1
 the road paved with good intentions leads to the video store ,1
animated drivel meant to enhance the selfimage of drooling idiots ,1
one scene after another in this supposedly funny movie falls to the floor with a sickening thud ,1
 the chteau is never quite able to overcome the cultural moat surrounding its ludicrous and contrived plot,1
meyjes focuses too much on max when he should be filling the screen with this tortureddull artist and monsterinthemaking ,1
jacobithe most fluent of actorsis given relatively dry material from nijinskywritings to performand the visualseven erotically frank onesbecome dullingly repetitive ,1
crudupscreen presence is the one thing that holds interest in the midst of a mushyexistential exploration of why men leave their families ,1
there is one surefire way to get a nomination for a bestforeignfilm oscarmake a movie about whimsical folk who learn a nonchallenginglifeaffirming lesson while walking around a foreign city with stunning architecture ,1
despite terrific special effects and funnier gagsharry potter and the chamber of secrets finds a way to make jk rowlingmarvelous series into a deadly bore ,1
an incredibly narrow injoke targeted to the tiniest segment of an already obscure demographic ,1
the only thing i laughed at were the people who paid to see it ,1
all of the elements are in place for a great film noirbut director george hickenlooperapproach to the material is too upbeat ,1
the hackneyed story about an affluent damsel in distress who decides to fight her bully of a husband is simply too overdone ,1
the phone rings and a voice tells you you ve got seven days left to live ,1
then you get another phone call warning you that if the video is nt back at blockbuster before midnightyou re going to face frightening late fees ,1
oknot really ,1
possibly the most irresponsible picture ever released by a major film studio ,1
the filmoverall mood and focus is interesting but constantly unfulfilling ,1
 a cheapludicrous attempt at serious horror ,1
those of you who are not an eighth grade girl will most likely doze off during this one ,1
befuddled in its characterizations as it begins to seem as long as the two year affair which is its subject,1
from beginning to endthis overheated melodrama plays like a student film ,1
the movie would seem less of a trifle if ms sugarman followed through on her defiance of the saccharine ,1
itjust not very smart ,1
like the excruciating end of dayscollateral damage presents schwarzenegger as a tragic figurebut sympathy really belongs with any viewer forced to watch him try out so many complicated facial expressions ,1
imagine lrb if possible rrb a pasolini film without passion or politicsor an almodovar movie without beauty or humorand you have some idea of the glumnumb experience of watching o fantasma ,1
in trying to be daring and originalit comes off as only occasionally satirical and never fresh ,1
 punitive minutes of eardrumdicing gunplayscreechingmetal smashupsand flaccid oddcouple sniping ,1
sadlythough many of the actors throw off a spark or two when they first appearthey ca nt generate enough heat in this cold vacuum of a comedy to start a reaction ,1
never capitalizes on this concept and opts for the breezy and amateurish feel of an after school special on the subject of tolerance ,1
after a whilehoffmanquirks and mannerismsparticularly his penchant for tearing up on cuethings that seem so real in small dosesbecome annoying and artificial ,1
this wretchedly unfunny wannabe comedy is inane and awfulno doubtitthe worst movie i ve seen this summer ,1
itdrab ,1
ituninteresting ,1
it squanders chanuniquenessit could even be said to squander jennifer love hewitt ,1
the movie keeps coming back to the achingly unfunny phonce and his several silly subplots ,1
this tale has been told and retoldthe races and rackets changebut the song remains the same ,1
a surprisingly flat retreadhobbled by halfbaked setups and sluggish pacing ,1
forget the psychologystudy of romantic obsession and just watch the procession of costumes in castles and this wo nt seem like such a bore ,1
a film that should be relegated to a dark video store corner is somehow making its way instead to theaters ,1
ithard to imagine acting that could be any flatter ,1
new ways of describing badness need to be invented to describe exactly how bad it is ,1
lots of effort and intelligence are on display but in execution it is all awkwardstaticand lifeless rumblings ,1
when cowering and begging at the feet a scruffy gianninimadonna gives her best performance since abel ferrara had her beaten to a pulp in his dangerous game ,1
i suspect that there are more interesting ways of dealing with the subject ,1
the film itself is about something very interesting and odd that would probably work better as a real documentary without the insinuation of mediocre acting or a fairly trite narrative ,1
an unintentional parody of every teen movie made in the last five years ,1
only for young childrenif them ,1
their parents would do well to cram earplugs in their ears and put pillowcases over their heads forminutes ,1
for all its violencethe movie is remarkably dull with only caine making much of an impression ,1
no matter how firmly director john stainton has his tongue in his cheekthe fact remains that a wacky concept does not a movie make ,1
a subformulaic slap in the face to seasonal cheer ,1
the action is reasonably welldoneyet storycharacter and comedy bits are too ragged to ever fit smoothly together ,1
several uninterestingunlikeable people do bad things to and with each other inunfaithful,1
why anyone who is not a character in this movie should care is beyond me ,1
hill looks to be going through the motionsbeginning with the pale script ,1
howard conjures the past via surrealist flourishes so overwrought you d swear he just stepped out of a buuel retrospective ,1
the best thing that can be said of the picture is that it does have a few cute moments ,1
itnot a bad premisejust a bad movie ,1
an already thin story boils down to surviving invaders seeking an existent antivirus ,1
if only there were one for this kind of movie ,1
by the time the surprise ending is revealedinterest can not be revived ,1
the heedless impetuousness of youth is on fullirritating display in lrb this rrb meandering and pointless french comingofage import from writerdirector annesophie birot ,1
a peculiar misfire that even tunney ca nt save ,1
watching queen of the damned is like reading a research paperwith special effects tossed in ,1
i ca nt remember the last time i saw worse stunt editing or cheaper action movie production values than in extreme ops ,1
too much of nemesis has a tiredtalky feel ,1
i felt trapped and with no obvious escape for the entireminutes ,1
when mr hundert tells us in his narration thatthis is a story without surprises we nod in agreement ,1
leaves us wondering less about its ideas and more about its characterization of hitler and the contrived nature of its provocative conclusion ,1
it is that rare combination of bad writingbad direction and bad actingthe trifecta of badness ,1
each scene wreaks of routinethe film never manages to generate a single threat of suspense ,1
a soulless jumble of ineptly assembled cliches and pabulum that plays like a minute commercial for nba properties ,1
borstal boy represents the worst kind of filmmakingthe kind that pretends to be passionate and truthful but is really frustratingly timid and soggy ,1
the filmlack of personality permeates all its aspectsfrom the tv movieesqueaffected child acting to the dullest irish pub scenes ever filmed ,1
works on the whodunit level as its larger themes get lost in the murk of its own making,1
crush could be the worst film a man has made about women since valley of the dolls ,1
ever has the same sledgehammer appeal as pokemon videosbut it breathes more on the big screen and induces headaches more slowly ,1
feels like the work of someone who may indeed have finally aged past his primeandperhaps more than he realizesjust wants to be liked by the people who can still give him work ,1
trailer park magnoliatoo longtoo cutesytoo sure of its own importanceand possessed of that peculiar tension of being too denseabout nothing at all ,1
viewers of barneycrushingly selfindulgent spectacle will see nothing in it to match the ordeal of sitting through it ,1
 its stupidities wind up sticking in onemind a lot more than the cool bits ,1
saylesonce again strands his superb performers in the same old story ,1
the piano teacherlike its title characteris repellantly out of control ,1
i have to admit i walked out of runteldat ,1
i did go back and check out the lastminutesbut these were more repulsive than the firstorminutes ,1
the filmmakers lack the nerveto fully exploit the scriptpotential for sick humor ,1
the film was nt preachybut it was feminism by the book ,1
 the same tired old gagsmodernized for the extreme sports generation ,1
therealready been too many of these films ,1
several of steven soderberghearlier films were hailed as the works of an artist ,1
sadlyfull frontal plays like the work of a dilettante ,1
clockstoppers is one of those crazymixedup films that does nt know what it wants to be when it grows up ,1
although brightwellacted and thoughtprovokingtuck everlasting suffers from a laconic pace and a lack of traditional action ,1
 the war of the roses trailertrash style ,1
entertaining but like shooting fish in a barrel ,1
supposedlypokemon ca nt be killedbut pokemon ever practically assures that the pocket monster movie franchise is nearly ready to keel over ,1
white has nt developed characters so much as caricaturesonedimensional buffoons that get him a few laughs but nothing else ,1
when you resurrect a dead manhard copy should come aknockingno ,1
cattaneo should have followed the runaway success of his first filmthe full montywith something different ,1
the film feels formulaicits plot and pacing typical hollywood warmovie stuffwhile the performances elicit more of a sense of deja vu than awe ,1
this overproduced piece of dreck is shockingly bad and absolutely unnecessary ,1
hmmmmight i suggest that the wayward wooden one end it all by stuffing himself into an electric pencil sharpener ,1
the makers of mothman prophecies succeed in producing that most frightening of all moviesa mediocre horror film too bad to be good and too good to be bad ,1
mr deeds is not really a film as much as it is a loose collection of notsofunny gagsscattered moments of lazy humor ,1
how this one escaped the lifetime network i ll never know ,1
could nt someone take rob schneider and have him switch bodies with a funny person ,1
one of these days hollywood will come up with an original idea for a teen moviebut until then therealways these rehashes to feed to the younger generations ,1
for all its brilliant touchesdragon loses its fire midwaynearly flickering out by its perfunctory conclusion ,1
i have to admit that i am baffled by jason x,1
a meanspirited film made by someone who surely read the catcher in the rye but clearly suffers from dyslexia,1
instead of a witty expose on the banality and hypocrisy of too much kidvidwe get an uglymeanspirited lashing out by an adult whoapparently been forced by his kids to watch too many barney videos ,1
this is a film living far too much in its own head ,1
the umpteenth summer skinny dip in jerry bruckheimerputrid pond of retread action twaddle ,1
national lampoonvan wilder may aim to be the next animal housebut it more closely resembles this yearversion of tomcats ,1
the film thrusts the inchoate but already eldritch christian right propaganda machine into national media circles ,1
dogtown is hollowselfindulgentandworst of allboring ,1
a movie so bad that it quickly enters the pantheon of wreckage that includes battlefield earth and showgirls ,1
more of a career curio than a major work ,1
itjust too bad the screenwriters eventually shoot themselves in the feet with cop flick cliches like an oily arms dealersquad car pileups and the requisite screaming captain ,1
cox is far more concerned with aggrandizing madnessnot the manand the results might drive you crazy ,1
to be influenced chiefly by humanitygreatest shamereality showsreality shows for godsake ,1
 is a crime that should be punishable by chainsaw ,1
as we have come to learnas many times as we have fingers to count onjason is a killer who does nt know the meaning of the wordquit,1
the filmmakers might want to look it up ,1
a frustratingtweener too slickcontrived and exploitative for the art houses and too cynicalsmall and decadent for the malls ,1
whatsurprising about this traditional thrillermoderately successful but not completely satisfyingis exactly how genteel and unsurprising the execution turns out to be ,1
drowningtoo good for this sucker ,1
an instantly forgettable snowandstuntwork extravaganza that likely will be upstaged by an avalanche of more appealing holidayseason product ,1
franklyitpretty stupid ,1
i had more fun with ben stillerzoolanderwhich i thought was rather clever ,1
but thereplenty to offend everyone ,1
love liza is a festival film that would have been better off staying on the festival circuit ,1
there are things to like about murder by numbersbutin the endthe disparate elements do nt gel ,1
 tackling a lowbudget movie in which inexperienced children play the two main characters might not be the best way to cut your teeth in the film industry ,1
quite franklyi ca nt see why any actor of talent would ever work in a mcculloch production again if they looked at how this movie turned out ,1
my precious new star wars movie is a lumberingwheezy drag ,1
the innocence of holiday cheer ai nt what it used to be ,1
too campy to work as straight drama and too violent and sordid to function as comedyvulgar istruly and thankfullya oneofakind work ,1
horrid little propaganda film with fascinating connections not only to the serbs themselves but also to a network of american rightwing extremists ,1
should have gone straight to video ,1
it looks like an action moviebut itso poorly madeon all levelsthat it does nt even qualify as a spoof of such ,1
it is supremely unfunny and unentertaining to watch middleage and older men drink to excesspiss on treesbs one another and put on a show in drag ,1
consider the film a celluloid litmus test for the intellectual and emotional pedigree of your date and a giant step backward for a director i admire ,1
a boringpretentious muddle that uses a sensationalreallife thcentury crime as a metaphor forwelli m not exactly sure whatand has all the dramatic weight of a raindrop ,1
sheridan had a wonderful account to work frombutcuriouslyhe waters it downturning grit and vulnerability into light reading ,1
heavy with flabby rolls of typical toback machinations ,1
it is very difficult to care about the characterand that is the central flaw of the film ,1
snow dogs finds its humour in a black man getting humiliated by a pack of dogs who are smarter than him,1
whole stretches of the film may be incomprehensible to moviegoers not already clad in basic black ,1
reggio and glass so rhapsodize cynicismwith repetition and languorous slomo sequencesthat glassdirgelike score becomes a fangbaring lullaby ,1
ends up offering nothing more than the latest schwarzenegger or stallone flick would ,1
the film makes strong arguments regarding the social status of americaindigenous peoplebut really only exists to try to eke out an emotional tug of the heartone which it fails to get ,1
charlize chases kevin with a gun ,1
courtney chases stuart with a cell phone ,1
the sound of gunfire and cell phones ringing ,1
if the tuxedo actually were a suitit would fit chan like a bargainbasement special ,1
parents bewarethis is downright movie penance ,1
 a complete shambles of a movie so sloppyso unevenso damn unpleasant that i ca nt believe any vieweryoung or oldwould have a good time here ,1
has nothing good to speak about other than the fact that it is relatively shorttries its best to hide the fact that seagaloverweight and out of shape ,1
a pathetically inane and unimaginative cross between xxx and vertical limit ,1
impeccably filmedsexually chargedbut ultimately lacking in substancenot to mention dragged down by a leaden closing act ,1
feels at times like a giant commercial for universal studioswhere much of the action takes place ,1
while the mystery unravelsthe characters respond by hitting on each other ,1
britney spearsphoniness is nothing compared to the moviecontrivedlame screenplay and listless direction ,1
every sequel you skip will be two hours gained ,1
consider this review lifeaffirming ,1
if the movie were all comedyit might work better ,1
but it has an ambition to say something about its subjectsbut not a willingness ,1
the moviewhile beautifulfeels laboredwith a hint of the writing exercise about it ,1
twentythree movies into a mostly magnificent directorial careerclint eastwoodefficiently minimalist style finally has failed him ,1
big time ,1
this heist flick about young brooklyn hoods is off the shelf after two years to capitalize on the popularity of vin dieselseth green and barry pepper ,1
it should have stayed there ,1
the film has a childlike quality about it ,1
but the feelings evoked in the film are lukewarm and quick to pass ,1
the most opaqueselfindulgent and just plain goofy an excuse for a movie as you can imagine ,1
itnot a film to be taken literally on any levelbut its focus always appears questionable ,1
big fat liar is little more than home alone raised to a newselfdeprecating level ,1
the movie is gorgeously madebut it is also somewhat shallow and artconscious ,1
the only timecrazy nights comes close to hitting a comedic or satirical target is during the offbeat musical numbers ,1
loses its sense of humor in a vat of failed jokestwitchy actingand general boorishness ,1
therea delightfully quirky movie to be made from curlingbut brooms is nt it ,1
the story suffers a severe case of oversimplificationsuperficiality and silliness ,1
chamber of secrets will find millions of eager fans ,1
but if the essence of magic is its makebelieve promise of life that soars above the material realmthis is the opposite of a truly magical movie ,1
too clever by about ninetenths ,1
has all the hallmarks of a movie designed strictly for childrenhome videoa market so insatiable it absorbs all manner of lame entertainmentas long as yearolds find it diverting ,1
bears about as much resemblance to the experiences of most battered women as spiderman does to the experiences of most teenagers ,1
toward the end sum of all fears morphs into a mundane s disaster flick ,1
director carl franklinso crisp and economical in one false movebogs down in genre cliches here ,1
mendes still does nt quite know how to fill a frame ,1
like the hanks characterhea slow studythe action is stilted and the tabloid energy embalmed ,1
this thing is just garbage ,1
as crimes gowriterdirector michael kalesnikohow to kill your neighbordog is slight but unendurable ,1
there must be an audience that enjoys the friday seriesbut i would nt be interested in knowing any of them personally ,1
